PREDATOR PREY
Raja_clavata Nereis_zonata
Raja_clavata Pholoe_assimilis
Raja_clavata Phyllodoce
Raja_clavata Polydora
Raja_clavata Ophiocten_sericeum
Raja_clavata Ophiopholis_aculeata
Raja_clavata Ophiura_robusta
Myoxocephalus_scorpius Thysanoessa_raschii
Myoxocephalus_scorpius Thysanoessa_longicaudata
Myoxocephalus_scorpius Thysanoessa_inermis
Myoxocephalus_scorpius Meganyctiphanes_norvegica
Myoxocephalus_scorpius Boreomysis_arctica
Myoxocephalus_scorpius Hyas_araneus
Myoxocephalus_scorpius Lebbeus_polaris
Myoxocephalus_scorpius Pagurus_pubescens
Myoxocephalus_scorpius Pandalus_borealis
Myoxocephalus_scorpius Glycera_capitata
Myoxocephalus_scorpius Macoma_calcarea
Myoxocephalus_scorpius Macoma_moesta
Myoxocephalus_scorpius Ophiocten_sericeum
Myoxocephalus_scorpius Ophiopholis_aculeata
Myoxocephalus_scorpius Ophiura_robusta
Myoxocephalus_scorpius Lycodes
Myoxocephalus_scorpius Sebastes_mentella
Myoxocephalus_scorpius Liparis_liparis
Myoxocephalus_scorpius Anisarchus_medius
Myoxocephalus_scorpius Lumpenus_lampretaeformis
Myoxocephalus_scorpius Leptagonus_decagonus
Myoxocephalus_scorpius Leptoclinus_maculatus
Myoxocephalus_scorpius Liparis_fabricii
Liparis_liparis.1 Hyas_araneus
Liparis_liparis.1 Lebbeus_polaris
Liparis_liparis.1 Pagurus_pubescens
Liparis_liparis.1 Pandalus_borealis
Liparis_liparis.1 Nephtys_ciliata
Liparis_liparis.1 Nereimyra_punctata
Liparis_liparis.1 Nereis_zonata
Anarhichas_lupus Hyas_araneus
Anarhichas_lupus Pagurus_pubescens
Anarhichas_lupus Pandalus_borealis
Anarhichas_lupus Nephtys_ciliata
Anarhichas_lupus Nereimyra_punctata
Anarhichas_lupus Nereis_zonata
Anarhichas_lupus Boreogadus_saida
Anarhichas_lupus Gadus_morhua
Anarhichas_lupus Reinhardtius_hipoglossoides
Anarhichas_lupus Hipoglossoides_platessoides
Anarhichas_lupus Lycodes
Anarhichas_lupus Sebastes_mentella
Anarhichas_lupus Liparis_liparis
Anarhichas_lupus Anisarchus_medius
Anarhichas_lupus Lumpenus_lampretaeformis
Anarhichas_lupus Leptagonus_decagonus
Gymnocanthus_tricuspis Parapleustes_bicuspis
Gymnocanthus_tricuspis Parapleustes_monocuspis
Gymnocanthus_tricuspis Paroediceros_lynceus
Gymnocanthus_tricuspis Pleustes_panoplus
Gymnocanthus_tricuspis Pleusymtes_glabroides
Gymnocanthus_tricuspis Pontoporeia_femorata
Gymnocanthus_tricuspis Rhachotropis_inflata
Gymnocanthus_tricuspis Spirontocaris_spinus
Gymnocanthus_tricuspis Spirontocaris_turgida
Gymnocanthus_tricuspis Stilomysis_grandis
Gymnocanthus_tricuspis Syrrhoe_crenulata
Gymnocanthus_tricuspis Nereimyra_punctata
Gymnocanthus_tricuspis Nereis_zonata
Pusa_hispida Thysanoessa_raschii
Pusa_hispida Thysanoessa_longicaudata
Pusa_hispida Thysanoessa_inermis
Pusa_hispida Meganyctiphanes_norvegica
Pusa_hispida Lebbeus_polaris
Pusa_hispida Pandalus_borealis
Pusa_hispida Mya_truncata
Pusa_hispida Pandalus_borealis.1
Pusa_hispida Sabinea_septemcarinata
Pusa_hispida Lebbeus_polaris.1
Pusa_hispida Sclerocrangon_boreas
Pusa_hispida Spirontocaris_spinus.1
Pusa_hispida Boreogadus_saida
Pusa_hispida Reinhardtius_hipoglossoides
Pusa_hispida Sebastes_mentella
Erignathus_barbatus Mya_truncata
Erignathus_barbatus Nuculana_minuta
Erignathus_barbatus Boreogadus_saida
Erignathus_barbatus Reinhardtius_hipoglossoides
Erignathus_barbatus Sebastes_mentella
Phoca_vitulina Thysanoessa_raschii
Phoca_vitulina Thysanoessa_longicaudata
Phoca_vitulina Thysanoessa_inermis
Phoca_vitulina Meganyctiphanes_norvegica
Phoca_vitulina Mya_truncata
Phoca_vitulina Boreogadus_saida
Phoca_vitulina Reinhardtius_hipoglossoides
Phoca_vitulina Sebastes_mentella
Odobenus_rosmarus Macoma_calcarea
Odobenus_rosmarus Macoma_moesta
Odobenus_rosmarus Musculus_corrugatus
Odobenus_rosmarus Musculus_discors
Odobenus_rosmarus Mya_truncata
Odobenus_rosmarus Nuculana_minuta
Odobenus_rosmarus Nuculana_pernula
Odobenus_rosmarus Pandora_glacialis
Dephinapterus_leucas Boreogadus_saida
Dephinapterus_leucas Reinhardtius_hipoglossoides
Dephinapterus_leucas Sebastes_mentella
Balaenoptera_acutorostrata Thysanoessa_raschii
Balaenoptera_acutorostrata Thysanoessa_longicaudata
Balaenoptera_acutorostrata Thysanoessa_inermis
Balaenoptera_acutorostrata Meganyctiphanes_norvegica
Balaenoptera_acutorostrata Boreogadus_saida
Balaenoptera_acutorostrata Reinhardtius_hipoglossoides
Balaenoptera_acutorostrata Sebastes_mentella
Calidris_maritima Boreogadus_saida
Calidris_maritima Reinhardtius_hipoglossoides
Calidris_maritima Sebastes_mentella
Somateria_mollissima Fucus_distichus
Somateria_mollissima Pylaiella_littoralis
Somateria_mollissima Chordaria_flagelliformis
Somateria_mollissima Acrosiphonia
Somateria_mollissima Alaria_esculenta
Somateria_mollissima Laminaria_saccharina
Somateria_mollissima Laminaria_digitata
Somateria_mollissima Saccorhiza_dermatodea
Somateria_mollissima Laminaria_solidungula
Somateria_mollissima Phycodrys_rubens
Somateria_mollissima Ptilta_gunneri
Somateria_mollissima Fimbrifolium_dichotomum
Somateria_mollissima Desmarestia_aculeata
Somateria_mollissima Palmaria_palmata
Somateria_mollissima Devaleraea_ramentacea
Somateria_mollissima Turnerella_pennyi
Somateria_mollissima Desmarestia_viridis
Somateria_mollissima Phytodetritus
Somateria_mollissima Sediment
Alle_alle Thysanoessa_raschii
Alle_alle Thysanoessa_longicaudata
Alle_alle Thysanoessa_inermis
Alle_alle Meganyctiphanes_norvegica
Alle_alle Boreogadus_saida
Cepphus_grylle Boreogadus_saida
Fulmarus_glacialis Lebbeus_polaris
Fulmarus_glacialis Pandalus_borealis
Fulmarus_glacialis Pandalus_borealis.1
Fulmarus_glacialis Sabinea_septemcarinata
Fulmarus_glacialis Lebbeus_polaris.1
Fulmarus_glacialis Sclerocrangon_boreas
Fulmarus_glacialis Spirontocaris_spinus.1
Fulmarus_glacialis Boreogadus_saida
Fulmarus_glacialis Gadus_morhua
Fulmarus_glacialis Reinhardtius_hipoglossoides
Fulmarus_glacialis Hipoglossoides_platessoides
Fulmarus_glacialis Lycodes
Fulmarus_glacialis Sebastes_mentella
Fulmarus_glacialis Liparis_liparis
Fulmarus_glacialis Anisarchus_medius
Fulmarus_glacialis Lumpenus_lampretaeformis
Fulmarus_glacialis Leptagonus_decagonus
Fulmarus_glacialis Leptoclinus_maculatus
Fulmarus_glacialis Liparis_fabricii
Fulmarus_glacialis Artediellus_europeus
Fulmarus_glacialis Careproctus_reinhardti
Fulmarus_glacialis Sebastes_marinus
Fulmarus_glacialis Mallotus_villosus
Fulmarus_glacialis Eumicotremus_derjugini
Fulmarus_glacialis Raja_clavata
Fulmarus_glacialis Myoxocephalus_scorpius
Fulmarus_glacialis Liparis_liparis.1
Fulmarus_glacialis Anarhichas_lupus
Fulmarus_glacialis Gymnocanthus_tricuspis
Rissa_tridactyla Thysanoessa_raschii
Rissa_tridactyla Thysanoessa_longicaudata
Rissa_tridactyla Thysanoessa_inermis
Rissa_tridactyla Meganyctiphanes_norvegica
Rissa_tridactyla Boreogadus_saida
Larus_hyperboreus Lebbeus_polaris
Larus_hyperboreus Pandalus_borealis
Larus_hyperboreus Pandalus_borealis.1
Larus_hyperboreus Sabinea_septemcarinata
Larus_hyperboreus Lebbeus_polaris.1
Larus_hyperboreus Sclerocrangon_boreas
Larus_hyperboreus Spirontocaris_spinus.1
Larus_hyperboreus Boreogadus_saida
Larus_hyperboreus Gadus_morhua
Larus_hyperboreus Reinhardtius_hipoglossoides
Larus_hyperboreus Hipoglossoides_platessoides
Larus_hyperboreus Lycodes
Larus_hyperboreus Sebastes_mentella
Larus_hyperboreus Liparis_liparis
Larus_hyperboreus Anisarchus_medius
Larus_hyperboreus Lumpenus_lampretaeformis
Larus_hyperboreus Leptagonus_decagonus
Larus_hyperboreus Leptoclinus_maculatus
Larus_hyperboreus Liparis_fabricii
Larus_hyperboreus Artediellus_europeus
Larus_hyperboreus Careproctus_reinhardti
Larus_hyperboreus Sebastes_marinus
Larus_hyperboreus Mallotus_villosus
Larus_hyperboreus Eumicotremus_derjugini
Larus_hyperboreus Raja_clavata
Larus_hyperboreus Myoxocephalus_scorpius
Larus_hyperboreus Liparis_liparis.1
Larus_hyperboreus Anarhichas_lupus
Larus_hyperboreus Gymnocanthus_tricuspis
Sterna_paradisaea Lebbeus_polaris
Sterna_paradisaea Pandalus_borealis
Sterna_paradisaea Pandalus_borealis.1
Sterna_paradisaea Sabinea_septemcarinata
Sterna_paradisaea Lebbeus_polaris.1
Sterna_paradisaea Sclerocrangon_boreas
Sterna_paradisaea Spirontocaris_spinus.1
Sterna_paradisaea Boreogadus_saida
Sterna_paradisaea Reinhardtius_hipoglossoides
Sterna_paradisaea Sebastes_mentella
Ursus_maritimus Pusa_hispida
Ursus_maritimus Erignathus_barbatus
Ursus_maritimus Phoca_vitulina
Ursus_maritimus Odobenus_rosmarus
Ursus_maritimus Balaenoptera_acutorostrata
