PREDATOR PREY
Epinephelus_itajara Scyllarid_Lobsters
Epinephelus_itajara Crabs
Epinephelus_itajara Sea_Turtles
Epinephelus_itajara Dasyatis_americana
Epinephelus_itajara Diodon_holocanthus
Epinephelus_itajara Diodon_hysterix
Epinephelus_striatus Gastropoda
Epinephelus_striatus Bivalvia
Epinephelus_striatus Squids
Epinephelus_striatus Octopuses
Epinephelus_striatus Stomatopods
Epinephelus_striatus Isopoda
Epinephelus_striatus Shrimps
Epinephelus_striatus Spiny_Lobsters
Epinephelus_striatus Hermit_crabs
Epinephelus_striatus Crabs
Epinephelus_striatus Acanthurus_bahianus
Epinephelus_striatus Acanthurus_chirugus
Epinephelus_striatus Acanthurus_coeruleus
Epinephelus_striatus Hypoatherina_harringtonensis
Epinephelus_striatus Atherinomorus_stipes
Epinephelus_striatus Harengula_clupeola
Epinephelus_striatus Jenkinsia_lamprotaenia
Epinephelus_striatus Anchoa_hepsetus
Epinephelus_striatus Anocha_lyolepis
Epinephelus_striatus Haemulon_aurolineatum
Epinephelus_striatus Haemulon_flavolineatum
Epinephelus_striatus Holocentrus_ascensionis
Epinephelus_striatus Holocentrus_coruscus
Epinephelus_striatus Neoniphon_marianus
Epinephelus_striatus Holocentrus_rufus
Epinephelus_striatus Sargocentron_vexillarium
Epinephelus_striatus Myripristis_jacobus
Epinephelus_striatus Clepticus_parrae
Epinephelus_striatus Halichoeres_bivittatus
Epinephelus_striatus Halichoeres_garnoti
Epinephelus_striatus Lutjanus_analis
Epinephelus_striatus Lutjanus_apodus
Epinephelus_striatus Lutjanus_cyanopterus
Epinephelus_striatus Lutjanus_griseus
Epinephelus_striatus Lutjanus_jocu
Epinephelus_striatus Lutjanus_mahagoni
Epinephelus_striatus Lutjanus_synagris
Epinephelus_striatus Ocyurus_chrysurus
Epinephelus_striatus Cantherhines_pullus
Epinephelus_striatus Pseudupeneus_maculatus
Epinephelus_striatus Echidna_catenata
Epinephelus_striatus Gymnothorax_moringa
Epinephelus_striatus Gymnothorax_vicinus
Epinephelus_striatus Acanthostracion_quadricomis
Epinephelus_striatus Chromis_cyanea
Epinephelus_striatus Chromis_multilineata
Epinephelus_striatus Microspathodon_chrysurus
Epinephelus_striatus Stegastes_fuscus
Epinephelus_striatus Stegastes_leucostictus
Epinephelus_striatus Stegastes_planifrons
Epinephelus_striatus Stegastes_variabillis
Epinephelus_striatus Heteropriacanthus_cruentatus
Epinephelus_striatus Scarus_coelestinus
Epinephelus_striatus Scarus_iserti
Epinephelus_striatus Scarus_guacamaia
Epinephelus_striatus Scarus_taeniopterus
Epinephelus_striatus Scarus_vetula
Epinephelus_striatus Sparisoma_aurofrenatum
Epinephelus_striatus Sparisoma_chrysopterum
Epinephelus_striatus Sparisoma_radians
Epinephelus_striatus Sparisoma_rubripinne
Epinephelus_striatus Sparisoma_viride
Epinephelus_striatus Cephalopholis_fulva
Epinephelus_striatus Hypoplectrus_puella
Epinephelus_striatus Synodus_foetens
Epinephelus_striatus Synodus_intermedius
Epinephelus_striatus Synodus_synodus
Hypoplectrus_aberrans Microfauna
Hypoplectrus_aberrans Stomatopods
Hypoplectrus_aberrans Shrimps
Hypoplectrus_aberrans Crabs
Hypoplectrus_aberrans Entomacrodus_nigricans
Hypoplectrus_aberrans Ophioblennius_atlanticus
Hypoplectrus_aberrans Parablennius_marmoreus...62
Hypoplectrus_aberrans Scartella_cristata
Hypoplectrus_chlorurus Shrimps
Hypoplectrus_chlorurus Crabs
Hypoplectrus_chlorurus Entomacrodus_nigricans
Hypoplectrus_chlorurus Ophioblennius_atlanticus
Hypoplectrus_chlorurus Parablennius_marmoreus...62
Hypoplectrus_chlorurus Scartella_cristata
Hypoplectrus_nigricans Microfauna
Hypoplectrus_nigricans Stomatopods
Hypoplectrus_nigricans Shrimps
Hypoplectrus_nigricans Crabs
Hypoplectrus_nigricans Entomacrodus_nigricans
Hypoplectrus_nigricans Ophioblennius_atlanticus
Hypoplectrus_nigricans Parablennius_marmoreus...62
Hypoplectrus_nigricans Scartella_cristata
Hypoplectrus_puella Microfauna
Hypoplectrus_puella Stomatopods
Hypoplectrus_puella Isopoda
Hypoplectrus_puella Shrimps
Hypoplectrus_puella Crabs
Hypoplectrus_puella Entomacrodus_nigricans
Hypoplectrus_puella Ophioblennius_atlanticus
Hypoplectrus_puella Parablennius_marmoreus...62
Hypoplectrus_puella Scartella_cristata
Mycteroperca_bonaci Fistularia_tabacaria
Mycteroperca_bonaci Haemulon_flavolineatum
Mycteroperca_tigris Acanthurus_bahianus
Mycteroperca_tigris Acanthurus_chirugus
Mycteroperca_tigris Acanthurus_coeruleus
Mycteroperca_tigris Hypoatherina_harringtonensis
Mycteroperca_tigris Atherinomorus_stipes
Mycteroperca_tigris Ophioblennius_atlanticus
Mycteroperca_tigris Jenkinsia_lamprotaenia
Mycteroperca_tigris Haemulon_album
Mycteroperca_tigris Haemulon_aurolineatum
Mycteroperca_tigris Haemulon_carbonarium
Mycteroperca_tigris Haemulon_chrysargyreum
Mycteroperca_tigris Haemulon_flavolineatum
Mycteroperca_tigris Haemulon_macrostomum
Mycteroperca_tigris Haemulon_parrai
Mycteroperca_tigris Haemulon_plumieri
Mycteroperca_tigris Haemulon_sciurus
Mycteroperca_tigris Cantherhines_pullus
Mycteroperca_tigris Stegastes_fuscus
Mycteroperca_tigris Stegastes_planifrons
Mycteroperca_tigris Scarus_coelestinus
Mycteroperca_tigris Scarus_iserti
Mycteroperca_tigris Scarus_guacamaia
Mycteroperca_tigris Scarus_taeniopterus
Mycteroperca_tigris Scarus_vetula
Mycteroperca_tigris Sparisoma_aurofrenatum
Mycteroperca_tigris Sparisoma_chrysopterum
Mycteroperca_tigris Sparisoma_radians
Mycteroperca_tigris Sparisoma_rubripinne
Mycteroperca_tigris Sparisoma_viride
Mycteroperca_tigris Odontoscion_dentex
Mycteroperca_venenosa Squids
Mycteroperca_venenosa Shrimps
Mycteroperca_venenosa Acanthurus_bahianus
Mycteroperca_venenosa Hypoatherina_harringtonensis
Mycteroperca_venenosa Atherinomorus_stipes
Mycteroperca_venenosa Aulostomus_maculatus
Mycteroperca_venenosa Carangoides_ruber
Mycteroperca_venenosa Haemulon_flavolineatum
Mycteroperca_venenosa Holocentrus_ascensionis
Mycteroperca_venenosa Holocentrus_coruscus
Mycteroperca_venenosa Neoniphon_marianus
Mycteroperca_venenosa Holocentrus_rufus
Mycteroperca_venenosa Sargocentron_vexillarium
Mycteroperca_venenosa Myripristis_jacobus
Mycteroperca_venenosa Thalassoma_bifasciatum
Mycteroperca_venenosa Aluterus_schoepfii
Mycteroperca_venenosa Aluterus_scripta
Mycteroperca_venenosa Cantherhines_macrocerus
Mycteroperca_venenosa Cantherhines_pullus
Mycteroperca_venenosa Monacanthus_ciliatus
Mycteroperca_venenosa Abudefduf_saxatilis
Mycteroperca_venenosa Chromis_cyanea
Mycteroperca_venenosa Chromis_multilineata
Mycteroperca_venenosa Stegastes_fuscus
Mycteroperca_venenosa Stegastes_leucostictus
Mycteroperca_venenosa Stegastes_planifrons
Mycteroperca_venenosa Stegastes_variabillis
Mycteroperca_venenosa Scarus_coelestinus
Mycteroperca_venenosa Scarus_iserti
Mycteroperca_venenosa Scarus_guacamaia
Mycteroperca_venenosa Scarus_taeniopterus
Mycteroperca_venenosa Scarus_vetula
Mycteroperca_venenosa Sparisoma_aurofrenatum
Mycteroperca_venenosa Sparisoma_chrysopterum
Mycteroperca_venenosa Sparisoma_radians
Mycteroperca_venenosa Sparisoma_rubripinne
Mycteroperca_venenosa Sparisoma_viride
Mycteroperca_venenosa Alphestes_afer
Mycteroperca_venenosa Cephalopholis_cruentata
Mycteroperca_venenosa Cephalopholis_fulva
Mycteroperca_venenosa Epinephelus_adscensionis
Mycteroperca_venenosa Epinephelus_guttatus
Mycteroperca_venenosa Epinephelus_itajara
Mycteroperca_venenosa Epinephelus_striatus
Mycteroperca_venenosa Hypoplectrus_aberrans
Mycteroperca_venenosa Hypoplectrus_chlorurus
Mycteroperca_venenosa Hypoplectrus_nigricans
Mycteroperca_venenosa Hypoplectrus_puella
Mycteroperca_venenosa Mycteroperca_bonaci
Mycteroperca_venenosa Mycteroperca_tigris
Mycteroperca_venenosa Mycteroperca_venenosa
Mycteroperca_venenosa Paranthias_furcifer
Mycteroperca_venenosa Serranus_tigrinus
Mycteroperca_venenosa Synodus_intermedius
Paranthias_furcifer Microfauna
Paranthias_furcifer Amphipoda
Paranthias_furcifer Shrimps
Serranus_tigrinus Stomatopods
Serranus_tigrinus Shrimps
Serranus_tigrinus Crabs
Archosargus_rhomboidalis Benthic_algae
Archosargus_rhomboidalis Microfauna
Archosargus_rhomboidalis Gastropoda
Archosargus_rhomboidalis Bivalvia
Archosargus_rhomboidalis Polychaetes
Archosargus_rhomboidalis Amphipoda
Archosargus_rhomboidalis Crabs
Calamus_bajonado Gastropoda
Calamus_bajonado Bivalvia
Calamus_bajonado Polychaetes
Calamus_bajonado Hermit_crabs
Calamus_bajonado Crabs
Calamus_bajonado Echinoids
Calamus_calamus Sipunculid_worms
Calamus_calamus Chitons
Calamus_calamus Gastropoda
Calamus_calamus Bivalvia
Calamus_calamus Polychaetes
Calamus_calamus Hermit_crabs
Calamus_calamus Crabs
Calamus_calamus Ophiuroids
Calamus_calamus Echinoids
Calamus_pennatula Sipunculid_worms
Calamus_pennatula Gastropoda
Calamus_pennatula Bivalvia
Calamus_pennatula Polychaetes
Calamus_pennatula Stomatopods
Calamus_pennatula Shrimps
Calamus_pennatula Hermit_crabs
Calamus_pennatula Crabs
Calamus_pennatula Ophiuroids
Calamus_pennatula Echinoids
Calamus_pennatula Holothurians
"Diplodus_argenteus caudimacula" Benthic_algae
"Diplodus_argenteus caudimacula" Chitons
"Diplodus_argenteus caudimacula" Gastropoda
"Diplodus_argenteus caudimacula" Crabs
Sphyraena_barracuda Microfauna
Sphyraena_barracuda Octopuses
Sphyraena_barracuda Acanthurus_bahianus
Sphyraena_barracuda Atherinomorus_stipes
Sphyraena_barracuda "Platybelone_argalus argalus"
Sphyraena_barracuda Strongylura_timucu
Sphyraena_barracuda "Tylosurus_acus acus"
Sphyraena_barracuda "Tylosurus_crocodilus crocodilus"
Sphyraena_barracuda Carangoides_bartholomaei
Sphyraena_barracuda Carangoides_latus
Sphyraena_barracuda Carangoides_ruber
Sphyraena_barracuda Parablennius_marmoreus...69
Sphyraena_barracuda Oligoplites_saurus
Sphyraena_barracuda Selar_crumenophthalmus
Sphyraena_barracuda Seriola_dumerili
Sphyraena_barracuda Trachinotus_falcatus
Sphyraena_barracuda Harengula_clupeola
Sphyraena_barracuda Harengula_humeralis
Sphyraena_barracuda Jenkinsia_lamprotaenia
Sphyraena_barracuda Opisthonema_oglinum
Sphyraena_barracuda Diodon_holocanthus
Sphyraena_barracuda Diodon_hysterix
Sphyraena_barracuda Haemulon_album
Sphyraena_barracuda Haemulon_aurolineatum
Sphyraena_barracuda Haemulon_carbonarium
Sphyraena_barracuda Haemulon_chrysargyreum
Sphyraena_barracuda Haemulon_flavolineatum
Sphyraena_barracuda Haemulon_macrostomum
Sphyraena_barracuda Haemulon_parrai
Sphyraena_barracuda Haemulon_plumieri
Sphyraena_barracuda Haemulon_sciurus
Sphyraena_barracuda Ocyurus_chrysurus
Sphyraena_barracuda Echidna_catenata
Sphyraena_barracuda Scarus_coelestinus
Sphyraena_barracuda Scarus_iserti
Sphyraena_barracuda Scarus_guacamaia
Sphyraena_barracuda Scarus_taeniopterus
Sphyraena_barracuda Scarus_vetula
Sphyraena_barracuda Sparisoma_aurofrenatum
Sphyraena_barracuda Sparisoma_chrysopterum
Sphyraena_barracuda Sparisoma_radians
Sphyraena_barracuda Sparisoma_rubripinne
Sphyraena_barracuda Sparisoma_viride
Sphyraena_barracuda Sphyraena_borealis
Sphyraena_barracuda Synodus_foetens
Sphyraena_barracuda Synodus_intermedius
Sphyraena_barracuda Synodus_synodus
Sphyraena_barracuda Canthigaster_rostrata
Sphyraena_borealis Squids
Sphyraena_borealis Hypoatherina_harringtonensis
Sphyrna_lewini Squids
Sphyrna_lewini Crabs
Sphyrna_lewini Hypoatherina_harringtonensis
Sphyrna_lewini Atherinomorus_stipes
Sphyrna_lewini "Platybelone_argalus argalus"
Sphyrna_lewini Strongylura_timucu
Sphyrna_lewini "Tylosurus_acus acus"
Sphyrna_lewini "Tylosurus_crocodilus crocodilus"
Sphyrna_lewini Carangoides_bartholomaei
Sphyrna_lewini Carangoides_latus
Sphyrna_lewini Carangoides_ruber
Sphyrna_lewini Parablennius_marmoreus...69
Sphyrna_lewini Oligoplites_saurus
Sphyrna_lewini Selar_crumenophthalmus
Sphyrna_lewini Seriola_dumerili
Sphyrna_lewini Trachinotus_falcatus
Sphyrna_lewini Trachinotus_goodei
Sphyrna_lewini Carcharhinus_acronotus
Sphyrna_lewini Carcharhinus_falciformis
Sphyrna_lewini Carcharhinus_leucas
Sphyrna_lewini Carcharhinus_limbatus
Sphyrna_lewini Carcharhinus_longimanus
Sphyrna_lewini Carcharhinus_perezi
Sphyrna_lewini Negaprion_brevirostris
Sphyrna_lewini Rhizoprionodon_porosus
Sphyrna_lewini Harengula_clupeola
Sphyrna_lewini Harengula_humeralis
Sphyrna_lewini Jenkinsia_lamprotaenia
Sphyrna_lewini Opisthonema_oglinum
Sphyrna_lewini Dasyatis_americana
Sphyrna_lewini Anchoa_hepsetus
Sphyrna_lewini Anocha_lyolepis
Sphyrna_lewini Hemiramphus_balao
Sphyrna_lewini Hemiramphus_brasiliensis
Sphyrna_lewini Megalops_atlanticus
Sphyrna_lewini Aetobatus_narinari
Sphyrna_lewini Euthynnus_alletteratus
Sphyrna_lewini Scomberomorus_cavalla
Sphyrna_lewini Scomberomorus_regalis
Sphyrna_lewini Sphyraena_barracuda
Sphyrna_lewini Sphyraena_borealis
Sphyrna_lewini Sphyrna_tiburo
Sphyrna_lewini Mustelus_canis
Sphyrna_tiburo Bivalvia
Sphyrna_tiburo Octopuses
Sphyrna_tiburo Shrimps
Sphyrna_tiburo Crabs
Sphyrna_tiburo Acanthurus_bahianus
Sphyrna_tiburo Acanthurus_chirugus
Sphyrna_tiburo Acanthurus_coeruleus
Sphyrna_tiburo Antennarius_multiocellatus
Sphyrna_tiburo Antennarius_striatus
Sphyrna_tiburo Phaeoptyx_conklini
Sphyrna_tiburo Phaeoptyx_maculatus
Sphyrna_tiburo Hypoatherina_harringtonensis
Sphyrna_tiburo Atherinomorus_stipes
Sphyrna_tiburo Aulostomus_maculatus
Sphyrna_tiburo Melichthys_niger
Sphyrna_tiburo "Platybelone_argalus argalus"
Sphyrna_tiburo Strongylura_timucu
Sphyrna_tiburo Ophioblennius_atlanticus
Sphyrna_tiburo Scartella_cristata
Sphyrna_tiburo Oligoplites_saurus
Sphyrna_tiburo Holacanthus_ciliaris...84
Sphyrna_tiburo Chaetodon_capistratus
Sphyrna_tiburo Chaetodon_sedentarius
Sphyrna_tiburo Chaetodon_striatus
Sphyrna_tiburo Amblycirrhitus_pinos
Sphyrna_tiburo Labrisomus_nuchipinnis
Sphyrna_tiburo Harengula_clupeola
Sphyrna_tiburo Harengula_humeralis
Sphyrna_tiburo Jenkinsia_lamprotaenia
Sphyrna_tiburo Opisthonema_oglinum
Sphyrna_tiburo Heteroconger_longissimus
Sphyrna_tiburo Inermia_vittata
Sphyrna_tiburo Anchoa_hepsetus
Sphyrna_tiburo Anocha_lyolepis
Sphyrna_tiburo Eucinostomus_argenteus
Sphyrna_tiburo Gerres_cinereus
Sphyrna_tiburo Gramma_loreto
Sphyrna_tiburo Gramma_melacara
Sphyrna_tiburo Rypticus_saponaceus
Sphyrna_tiburo Anisotremus_virginicus
Sphyrna_tiburo Haemulon_aurolineatum
Sphyrna_tiburo Haemulon_carbonarium
Sphyrna_tiburo Haemulon_chrysargyreum
Sphyrna_tiburo Haemulon_flavolineatum
Sphyrna_tiburo Hemiramphus_balao
Sphyrna_tiburo Hemiramphus_brasiliensis
Sphyrna_tiburo Holocentrus_ascensionis
Sphyrna_tiburo Holocentrus_coruscus
Sphyrna_tiburo Neoniphon_marianus
Sphyrna_tiburo Holocentrus_rufus
Sphyrna_tiburo Sargocentron_vexillarium
Sphyrna_tiburo Myripristis_jacobus
Sphyrna_tiburo Clepticus_parrae
Sphyrna_tiburo Halichoeres_bivittatus
Sphyrna_tiburo Halichoeres_garnoti
Sphyrna_tiburo Halichoeres_maculipinna
Sphyrna_tiburo Halichoeres_radiatus
Sphyrna_tiburo Xyrichtys_novacula
Sphyrna_tiburo Xyrichtys_splendens
Sphyrna_tiburo Thalassoma_bifasciatum
Sphyrna_tiburo Lutjanus_mahagoni
Sphyrna_tiburo Cantherhines_pullus
Sphyrna_tiburo Monacanthus_ciliatus
Sphyrna_tiburo Mugil_curema
Sphyrna_tiburo Mulloidichthys_martinicus
Sphyrna_tiburo Pseudupeneus_maculatus
Sphyrna_tiburo Echidna_catenata
Sphyrna_tiburo Gymnothorax_moringa
Sphyrna_tiburo Myrichthys_breviceps
Sphyrna_tiburo Myrichthys_ocellatus
Sphyrna_tiburo Opistognathus_aurifrons
Sphyrna_tiburo Opistognathus_maxillosus
Sphyrna_tiburo Pempheris_schomburki
Sphyrna_tiburo Abudefduf_saxatilis
Sphyrna_tiburo Abudefduf_tauru
Sphyrna_tiburo Chromis_cyanea
Sphyrna_tiburo Chromis_multilineata
Sphyrna_tiburo Microspathodon_chrysurus
Sphyrna_tiburo Stegastes_fuscus
Sphyrna_tiburo Stegastes_leucostictus
Sphyrna_tiburo Stegastes_planifrons
Sphyrna_tiburo Stegastes_variabillis
Sphyrna_tiburo Heteropriacanthus_cruentatus
Sphyrna_tiburo Scarus_iserti
Sphyrna_tiburo Scarus_taeniopterus
Sphyrna_tiburo Sparisoma_aurofrenatum
Sphyrna_tiburo Sparisoma_radians
Sphyrna_tiburo Equetus_lanceolatus
Sphyrna_tiburo Equetus_punctatus
Sphyrna_tiburo Odontoscion_dentex
Sphyrna_tiburo Pareques_acuminatus
Sphyrna_tiburo Scorpaena_grandicornis
Sphyrna_tiburo Scorpaenodes_caribbaeus
Sphyrna_tiburo Cephalopholis_cruentata
Sphyrna_tiburo Cephalopholis_fulva
Sphyrna_tiburo Hypoplectrus_aberrans
Sphyrna_tiburo Hypoplectrus_chlorurus
Sphyrna_tiburo Hypoplectrus_nigricans
Sphyrna_tiburo Hypoplectrus_puella
Sphyrna_tiburo Paranthias_furcifer
Sphyrna_tiburo Serranus_tigrinus
Sphyrna_tiburo "Diplodus_argenteus caudimacula"
Sphyrna_tiburo Synodus_foetens
Sphyrna_tiburo Synodus_synodus
Sphyrna_tiburo Sphoeroides_spengleri
Synodus_foetens Anchoa_hepsetus
Synodus_foetens Anocha_lyolepis
Synodus_intermedius Squids
Synodus_intermedius Shrimps
Synodus_intermedius Hypoatherina_harringtonensis
Synodus_intermedius Atherinomorus_stipes
Synodus_intermedius Carangoides_bartholomaei
Synodus_intermedius Carangoides_latus
Synodus_intermedius Carangoides_ruber
Synodus_intermedius Parablennius_marmoreus...69
Synodus_intermedius Oligoplites_saurus
Synodus_intermedius Selar_crumenophthalmus
Synodus_intermedius Seriola_dumerili
Synodus_intermedius Trachinotus_falcatus
Synodus_intermedius Trachinotus_goodei
Synodus_intermedius Harengula_clupeola
Synodus_intermedius Harengula_humeralis
Synodus_intermedius Jenkinsia_lamprotaenia
Synodus_intermedius Haemulon_album
Synodus_intermedius Haemulon_aurolineatum
Synodus_intermedius Haemulon_carbonarium
Synodus_intermedius Haemulon_chrysargyreum
Synodus_intermedius Haemulon_flavolineatum
Synodus_intermedius Haemulon_macrostomum
Synodus_intermedius Haemulon_parrai
Synodus_intermedius Haemulon_plumieri
Synodus_intermedius Haemulon_sciurus
Synodus_intermedius Serranus_tigrinus
Canthigaster_rostrata Detritus
Canthigaster_rostrata Benthic_algae
Canthigaster_rostrata Symbiotic_algae
Canthigaster_rostrata Microfauna
Canthigaster_rostrata Sponges
Canthigaster_rostrata Hydrozoans
Canthigaster_rostrata Gastropoda
Canthigaster_rostrata Bivalvia
Canthigaster_rostrata Polychaetes
Canthigaster_rostrata Pycnogonids
Canthigaster_rostrata Amphipoda
Canthigaster_rostrata Shrimps
Canthigaster_rostrata Hermit_crabs
Canthigaster_rostrata Crabs
Canthigaster_rostrata Asteroids
Canthigaster_rostrata Echinoids
Canthigaster_rostrata Tunicates
Sphoeroides_spengleri Detritus
Sphoeroides_spengleri Benthic_algae
Sphoeroides_spengleri Microfauna
Sphoeroides_spengleri Chitons
Sphoeroides_spengleri Gastropoda
Sphoeroides_spengleri Bivalvia
Sphoeroides_spengleri Polychaetes
Sphoeroides_spengleri Amphipoda
Sphoeroides_spengleri Isopoda
Sphoeroides_spengleri Shrimps
Sphoeroides_spengleri Hermit_crabs
Sphoeroides_spengleri Crabs
Sphoeroides_spengleri Hemichordates
Sphoeroides_spengleri Ophiuroids
Sphoeroides_spengleri Echinoids
Sphoeroides_spengleri Tunicates
Mustelus_canis Chitons
Mustelus_canis Gastropoda
Mustelus_canis Bivalvia
Mustelus_canis Scaphopoda
Mustelus_canis Squids
Mustelus_canis Octopuses
Mustelus_canis Spiny_Lobsters
Mustelus_canis Scyllarid_Lobsters
Mustelus_canis Crabs
Mustelus_canis Acanthurus_bahianus
Mustelus_canis Acanthurus_chirugus
Mustelus_canis Acanthurus_coeruleus
Mustelus_canis Antennarius_multiocellatus
Mustelus_canis Antennarius_striatus
Mustelus_canis Phaeoptyx_conklini
Mustelus_canis Phaeoptyx_maculatus
Mustelus_canis Hypoatherina_harringtonensis
Mustelus_canis Atherinomorus_stipes
Mustelus_canis Aulostomus_maculatus
Mustelus_canis Melichthys_niger
Mustelus_canis "Platybelone_argalus argalus"
Mustelus_canis Strongylura_timucu
Mustelus_canis Ophioblennius_atlanticus
Mustelus_canis Scartella_cristata
Mustelus_canis Oligoplites_saurus
Mustelus_canis Holacanthus_ciliaris...84
Mustelus_canis Chaetodon_capistratus
Mustelus_canis Chaetodon_sedentarius
Mustelus_canis Chaetodon_striatus
Mustelus_canis Amblycirrhitus_pinos
Mustelus_canis Labrisomus_nuchipinnis
Mustelus_canis Harengula_clupeola
Mustelus_canis Harengula_humeralis
Mustelus_canis Jenkinsia_lamprotaenia
Mustelus_canis Opisthonema_oglinum
Mustelus_canis Heteroconger_longissimus
Mustelus_canis Inermia_vittata
Mustelus_canis Anchoa_hepsetus
Mustelus_canis Anocha_lyolepis
Mustelus_canis Eucinostomus_argenteus
Mustelus_canis Gerres_cinereus
Mustelus_canis Gramma_loreto
Mustelus_canis Gramma_melacara
Mustelus_canis Rypticus_saponaceus
Mustelus_canis Anisotremus_virginicus
Mustelus_canis Haemulon_aurolineatum
Mustelus_canis Haemulon_carbonarium
Mustelus_canis Haemulon_chrysargyreum
Mustelus_canis Haemulon_flavolineatum
Mustelus_canis Hemiramphus_balao
Mustelus_canis Hemiramphus_brasiliensis
Mustelus_canis Holocentrus_ascensionis
Mustelus_canis Holocentrus_coruscus
Mustelus_canis Neoniphon_marianus
Mustelus_canis Holocentrus_rufus
Mustelus_canis Sargocentron_vexillarium
Mustelus_canis Myripristis_jacobus
Mustelus_canis Clepticus_parrae
Mustelus_canis Halichoeres_bivittatus
Mustelus_canis Halichoeres_garnoti
Mustelus_canis Halichoeres_maculipinna
Mustelus_canis Halichoeres_radiatus
Mustelus_canis Xyrichtys_novacula
Mustelus_canis Xyrichtys_splendens
Mustelus_canis Thalassoma_bifasciatum
Mustelus_canis Lutjanus_mahagoni
Mustelus_canis Cantherhines_pullus
Mustelus_canis Monacanthus_ciliatus
Mustelus_canis Mugil_curema
Mustelus_canis Mulloidichthys_martinicus
Mustelus_canis Pseudupeneus_maculatus
Mustelus_canis Echidna_catenata
Mustelus_canis Gymnothorax_moringa
Mustelus_canis Myrichthys_breviceps
Mustelus_canis Myrichthys_ocellatus
Mustelus_canis Opistognathus_aurifrons
Mustelus_canis Opistognathus_maxillosus
Mustelus_canis Pempheris_schomburki
Mustelus_canis Abudefduf_saxatilis
Mustelus_canis Abudefduf_tauru
Mustelus_canis Chromis_cyanea
Mustelus_canis Chromis_multilineata
Mustelus_canis Microspathodon_chrysurus
Mustelus_canis Stegastes_fuscus
Mustelus_canis Stegastes_leucostictus
Mustelus_canis Stegastes_planifrons
Mustelus_canis Stegastes_variabillis
Mustelus_canis Scarus_coelestinus
Mustelus_canis Scarus_guacamaia
Mustelus_canis Scarus_vetula
Mustelus_canis Sparisoma_chrysopterum
Mustelus_canis Sparisoma_radians
Mustelus_canis Equetus_lanceolatus
Mustelus_canis Equetus_punctatus
Mustelus_canis Odontoscion_dentex
Mustelus_canis Pareques_acuminatus
Mustelus_canis Scorpaena_grandicornis
Mustelus_canis Scorpaenodes_caribbaeus
Mustelus_canis Cephalopholis_cruentata
Mustelus_canis Cephalopholis_fulva
Mustelus_canis Hypoplectrus_aberrans
Mustelus_canis Hypoplectrus_chlorurus
Mustelus_canis Hypoplectrus_nigricans
Mustelus_canis Hypoplectrus_puella
Mustelus_canis Paranthias_furcifer
Mustelus_canis Serranus_tigrinus
Mustelus_canis "Diplodus_argenteus caudimacula"
Mustelus_canis Synodus_foetens
Mustelus_canis Synodus_synodus
Mustelus_canis Sphoeroides_spengleri
